,name,position,department,timestamp
27,Aidan Monheim,Practice Facility Receptionist & Assistant Facility Manager,Basketball Operations,20210630080419
28,Scott Morrison,Assistant Coach,Basketball Operations,20210630080419
29,Matt Reynolds,Video Assistant,Basketball Operations,20210630080419
30,David Sparks,Director of Basketball Analytics,Basketball Operations,20210630080419
31,Brad Stevens,Head Coach,Basketball Operations,20210630080419
32,Ty Yeaton,Head Strength and Conditioning Coach,Basketball Operations,20210630080419
33,Jamie Young,Assistant Coach,Basketball Operations,20210630080419
34,Mike Zarren,Vice President of Basketball Operations & Team Counsel,Basketball Operations,20210630080419
35,Pete Chrisafideis,Home Equipment Personnel,Team Services,20210630080419
36,John Connor,Team Travel & Equipment Manager,Team Services,20210630080419
37,Phil Lynch,Director of Team Security,Team Services,20210630080419
38,Andrew Mannix,Basketball Facilities Manager & Assistant Equipment Manager,Team Services,20210630080419
39,Francis O’Bryant,Operations Liaison,Team Services,20210630080419
40,Nick Arcuri,Director of Team Nutrition / Team Chef,Performance Staff,20210630080419
41,Steven Bekerian,Culinary Nutrition Assistant,Performance Staff,20210630080419
42,Art Horne,Director of Performance,Performance Staff,20210630080419
43,Steve Mount,Rehabilitation Manager,Performance Staff,20210630080419
44,Guy Napolitana,Team Physician,Performance Staff,20210630080419
45,Tony Schena,Head Team Physician,Performance Staff,20210630080419
46,Chris Baker,"Sr. Director, Corporate Partnerships Sales","Corporate Partnerships - Sales, Activation and Community Engagement",20210630080419
47,Lukas Buiso,Corporate Partnerships Activation Specialist,"Corporate Partnerships - Sales, Activation and Community Engagement",20210630080419
48,Tessa Caffrey,"Vice President, Corporate Events & Hospitality","Corporate Partnerships - Sales, Activation and Community Engagement",20210630080419
49,Kash Cannon,"Senior Coordinator, Community Engagement","Corporate Partnerships - Sales, Activation and Community Engagement",20210630080419
50,Jacob Cruz,"Sr. Manager, Corporate Partnerships","Corporate Partnerships - Sales, Activation and Community Engagement",20210630080419
51,Ted Dalton,Sr. Vice President of Corporate Partnerships & Business Development,"Corporate Partnerships - Sales, Activation and Community Engagement",20210630080419
52,Logan Dickinson,"Senior Coordinator, Corporate Partnerships Activation","Corporate Partnerships - Sales, Activation and Community Engagement",20210630080419
53,Imogen Fairs,"Associate Social Manager, CLTX Gaming","Corporate Partnerships - Sales, Activation and Community Engagement",20210630080419
54,Nicole Federico,"Vice President, Business Development","Corporate Partnerships - Sales, Activation and Community Engagement",20210630080419
55,Jim Ferris,"Managing Director, CLTX Gaming","Corporate Partnerships - Sales, Activation and Community Engagement",20210630080419
56,Claire Fox,"Sr. Manager, Business Development","Corporate Partnerships - Sales, Activation and Community Engagement",20210630080419
57,Leanda Helms,Sr. Designer and Creative Strategist,"Corporate Partnerships - Sales, Activation and Community Engagement",20210630080419
58,Dave Hoffman,"Vice President, Community Engagement","Corporate Partnerships - Sales, Activation and Community Engagement",20210630080419
59,Jim Kallinich,Corporate Partnerships Activation Manager,"Corporate Partnerships - Sales, Activation and Community Engagement",20210630080419
60,Kara Keena,Corporate Partnerships Relationship Director,"Corporate Partnerships - Sales, Activation and Community Engagement",20210630080419
61,Alison Langevin,Corporate Partnerships Sr. Relationship Manager,"Corporate Partnerships - Sales, Activation and Community Engagement",20210630080419
62,Bil Marzouki,"Director, Corporate Partnership Sales","Corporate Partnerships - Sales, Activation and Community Engagement",20210630080419
63,Max McGonigle,"Manager, Strategy & Business Development","Corporate Partnerships - Sales, Activation and Community Engagement",20210630080419
64,Ricco Phinisee,"Coach, CLTX Gaming","Corporate Partnerships - Sales, Activation and Community Engagement",20210630080419
65,Leon Powe,Community Ambassador,"Corporate Partnerships - Sales, Activation and Community Engagement",20210630080419
66,Darrus Sands,"Manager, Community Engagement","Corporate Partnerships - Sales, Activation and Community Engagement",20210630080419
67,Siobhan Sherbovich,"Director, Corporate Partnership Sales","Corporate Partnerships - Sales, Activation and Community Engagement",20210630080419
68,Richie Smith,Director of Analytics & Strategy,"Corporate Partnerships - Sales, Activation and Community Engagement",20210630080419
69,Sam Taub,"Director, Youth Basketball & Development","Corporate Partnerships - Sales, Activation and Community Engagement",20210630080419
70,Johnson Tran,Sr. Coordinator Community Engagement,"Corporate Partnerships - Sales, Activation and Community Engagement",20210630080419
71,Michael Wan,CLTX Gaming Operations Manager,"Corporate Partnerships - Sales, Activation and Community Engagement",20210630080419
72,Ariann Williams,Manager Community Engagement,"Corporate Partnerships - Sales, Activation and Community Engagement",20210630080419
73,Geno Zicarelli,"Vice President, Corporate Partnerships Sales","Corporate Partnerships - Sales, Activation and Community Engagement",20210630080419
74,Kit Ackerman,Team Mascot,"Marketing, Ticket Sales, and Service",20210630080419
75,Susan Barabino DeLuca,Executive Assistant,"Marketing, Ticket Sales, and Service",20210630080419
76,Michael Benson,Marketing Systems & Data Integration Manager,"Marketing, Ticket Sales, and Service",20210630080419
77,Justin Brown,Ticket Sales Account Executive,"Marketing, Ticket Sales, and Service",20210630080419
78,Kelly Brown,"Project Manager, Premium and Season Ticket Sales","Marketing, Ticket Sales, and Service",20210630080419
79,Brian Burnard,Sr. Director of Premium and Season Ticket Sales,"Marketing, Ticket Sales, and Service",20210630080419
80,Paul Cacciatore,"VP, Member Experience & Arena Operations","Marketing, Ticket Sales, and Service",20210630080419
81,Nicholas Cacici,Premium Sales Account Executive,"Marketing, Ticket Sales, and Service",20210630080419
82,Matthew Carney,Digital Production Specialist,"Marketing, Ticket Sales, and Service",20210630080419
83,Craig Cassano,Sr. Ticket Sales Account Executive,"Marketing, Ticket Sales, and Service",20210630080419
84,David Cohen,"Director, Member Experience and Retention","Marketing, Ticket Sales, and Service",20210630080419
85,Jonathan Cotton,Digital Post Production Specialist,"Marketing, Ticket Sales, and Service",20210630080419
86,Dave Cowens,Consultant,"Marketing, Ticket Sales, and Service",20210630080419
87,Sam Crocker,Sr. Digital Content Producer,"Marketing, Ticket Sales, and Service",20210630080419
88,Marc D’Amico,Digital Content Director & Analyst,"Marketing, Ticket Sales, and Service",20210630080419
89,Anna Dyakiv,Sr. VIP Member Experience Executive,"Marketing, Ticket Sales, and Service",20210630080419
90,Sara Edlemery,Group Sales Account Executive & Event Manager,"Marketing, Ticket Sales, and Service",20210630080419
91,Steven Gadsden,"Sr. Video Producer, Live Events","Marketing, Ticket Sales, and Service",20210630080419
92,Kyle George,Digital Development Coordinator,"Marketing, Ticket Sales, and Service",20210630080419
93,Emily Gervais,Director of Marketing,"Marketing, Ticket Sales, and Service",20210630080419
94,Brittany Glenn,"Director, VIP Member Experience and Retention","Marketing, Ticket Sales, and Service",20210630080419
95,Rich Gotham,Team President and Alternate Governor,"Marketing, Ticket Sales, and Service",20210630080419
96,Matt Griffin,Senior Vice President of Strategic Marketing and Business Operations,"Marketing, Ticket Sales, and Service",20210630080419
97,Mackenzie Henderson,Vice President of Ticket Sales,"Marketing, Ticket Sales, and Service",20210630080419
98,Alex Herko,"Sr. Manager, Content Strategy","Marketing, Ticket Sales, and Service",20210630080419
99,Duane Johnson,Director of Ticket Operations,"Marketing, Ticket Sales, and Service",20210630080419
100,Erin Kelly,Member Engagement Manager,"Marketing, Ticket Sales, and Service",20210630080419
101,John Krafick,Ticket Sales Account Executive,"Marketing, Ticket Sales, and Service",20210630080419
102,Kristen Krebs,"Sr. Coordinator, Digital Marketing & Advertising","Marketing, Ticket Sales, and Service",20210630080419
103,Chrissy Leach,Sr. Group Sales Manager,"Marketing, Ticket Sales, and Service",20210630080419
104,Carley Lenahan,"Sr. Manager, Live Events","Marketing, Ticket Sales, and Service",20210630080419
105,Alex Manta,Business Operations Manager,"Marketing, Ticket Sales, and Service",20210630080419
106,Tyler Marcotte,Member Experience Executive,"Marketing, Ticket Sales, and Service",20210630080419
107,Tyler Massey,Sr. Ticket Sales Account Executive,"Marketing, Ticket Sales, and Service",20210630080419
108,Robyn Neal,Digital Marketing Coordinator,"Marketing, Ticket Sales, and Service",20210630080419
109,Andrew Nguyen,Business Intelligence Analyst,"Marketing, Ticket Sales, and Service",20210630080419
110,Eileen O’Malley,Sr. Strategic Marketing Coordinator,"Marketing, Ticket Sales, and Service",20210630080419
111,Marina Ortega,Dance Team Director,"Marketing, Ticket Sales, and Service",20210630080419
112,Sara Page,Sr. Member Experience Executive,"Marketing, Ticket Sales, and Service",20210630080419
113,Justin Peterson,"Director, Digital Content Production","Marketing, Ticket Sales, and Service",20210630080419
114,McKenzie Pezze,Member Experience Executive,"Marketing, Ticket Sales, and Service",20210630080419
115,Amanda Pflugrad,Team Reporter,"Marketing, Ticket Sales, and Service",20210630080419
116,Tiffany Philyaw,Member Experience Executive,"Marketing, Ticket Sales, and Service",20210630080419
117,John Picard,Senior Videographer,"Marketing, Ticket Sales, and Service",20210630080419
118,Katie Punda,Sr. Ticket Sales Account Executive,"Marketing, Ticket Sales, and Service",20210630080419
119,Bill Ramos,Director of Digital Development & Innovation,"Marketing, Ticket Sales, and Service",20210630080419
120,Jonathan Robinson,Sr. Group Sales Account Executive,"Marketing, Ticket Sales, and Service",20210630080419
121,Marc Rogers,Sr. Group Sales Account Executive,"Marketing, Ticket Sales, and Service",20210630080419
122,Colleen Rossetti,Sr. VIP Member Experience Executive,"Marketing, Ticket Sales, and Service",20210630080419
123,Tim Schmidt,Ticket Operations Coordinator,"Marketing, Ticket Sales, and Service",20210630080419
124,Lauren Scurini,"Manager, Member Experience Executive","Marketing, Ticket Sales, and Service",20210630080419
125,Andrew Sherwin,"Director, Business Intelligence & Operations","Marketing, Ticket Sales, and Service",20210630080419
126,Keith Sliney,Creative Director,"Marketing, Ticket Sales, and Service",20210630080419
127,Taylor Snow,Staff Writer,"Marketing, Ticket Sales, and Service",20210630080419
128,Zachary Soulier,Sr. Ticket Sales Account Executive,"Marketing, Ticket Sales, and Service",20210630080419
129,Shawn Sullivan,Chief Marketing Officer & Executive Vice President,"Marketing, Ticket Sales, and Service",20210630080419
130,Matt Tardiff,"Manager, CRM & Business Intelligence","Marketing, Ticket Sales, and Service",20210630080419
131,Tyler Wade,Member Experience Executive,"Marketing, Ticket Sales, and Service",20210630080419
132,Kara Walker,"Vice President, Marketing & Content Strategy","Marketing, Ticket Sales, and Service",20210630080419
133,Jake Wendling,Sr. Director of Game Presentation & Events,"Marketing, Ticket Sales, and Service",20210630080419
134,Jack Wu,Graphic Designer,"Marketing, Ticket Sales, and Service",20210630080419
135,Brandon Chinn,Assistant Communications Manager,Media Relations,20210630080419
136,Christian Megliola,Sr. Vice President of Communications,Media Relations,20210630080419
137,Brian Olive,Media Services Manager,Media Relations,20210630080419
138,Jeff Twiss,Vice President of Media Services/Alumni Relations,Media Relations,20210630080419
139,Heather Walker,Vice President of Public Relations,Media Relations,20210630080419
140,Rob Billings,Risk Manager,Finance / Administration,20210630080419
141,Noah Cole,Staff Accountant,Finance / Administration,20210630080419
142,Wendy Cooper,Executive Assistant,Finance / Administration,20210630080419
143,Janet Hayes,HR Specialist,Finance / Administration,20210630080419
144,Patrick Lynch,Vice President & Controller,Finance / Administration,20210630080419
145,Jim Mayall,Director of Corporate Security,Finance / Administration,20210630080419
146,Barbara Reed,Vice President of Human Resources,Finance / Administration,20210630080419
